,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,semestre
6719,KMLTER-5042630040,2016-09-17,704.0,40.0,Hardware,Solicitud,2 - Normal,2 - Media,12.0,4.0,semestre1
6720,KMLTER-5142465398,2016-04-05,919.0,23.0,Hardware,Solicitud,2 - Normal,2 - Media,2.0,5.0,semestre2
6721,KMLTER-5142635635,2016-09-22,793.0,16.0,Hardware,Solicitud,2 - Normal,2 - Media,2.0,1.0,semestre1
6722,KMLTER-5242468517,2016-04-08,1251.0,15.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,4.0,semestre2
6723,KMLTER-5342422677,2016-02-22,1667.0,16.0,Hardware,Solicitud,2 - Normal,2 - Media,1.0,5.0,semestre2
6724,KMLTER-5342532422,2016-06-11,1362.0,24.0,Software,Solicitud,2 - Normal,2 - Media,3.0,5.0,semestre2
6725,KMLTER-5342596395,2016-08-14,469.0,43.0,Software,Solicitud,2 - Normal,2 - Media,3.0,4.0,semestre1
6726,KMLTER-5342598384,2016-08-16,1818.0,33.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,2.0,semestre1
6727,KMLTER-5442633670,2016-09-20,887.0,16.0,Hardware,Solicitud,2 - Normal,2 - Media,4.0,5.0,semestre1
6728,KMLTER-5542538071,2016-06-17,1137.0,10.0,Software,Solicitud,2 - Normal,2 - Media,5.0,5.0,semestre2
6729,KMLTER-5542587447,2016-08-05,1144.0,14.0,Hardware,Solicitud,2 - Normal,2 - Media,12.0,2.0,semestre1
6730,KMLTER-5542599644,2016-08-17,84.0,26.0,Hardware,Solicitud,2 - Normal,2 - Media,7.0,3.0,semestre1
6731,KMLTER-5742612513,2016-08-30,1271.0,5.0,Software,Solicitud,2 - Normal,2 - Media,4.0,3.0,semestre1
6732,KMLTER-5842425373,2016-02-25,1007.0,3.0,Software,Solicitud,2 - Normal,2 - Media,8.0,4.0,semestre2
6733,KMLTER-6242383449,2016-01-14,1994.0,34.0,Software,Solicitud,2 - Normal,2 - Media,2.0,3.0,semestre2
6734,KMLTER-6442674406,2016-10-31,1420.0,34.0,Software,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre1
6735,KMLTER-6642521388,2016-05-31,178.0,33.0,Software,Solicitud,2 - Normal,2 - Media,6.0,4.0,semestre2
6736,KMLTER-6742395191,2016-01-26,1119.0,11.0,Hardware,Solicitud,2 - Normal,2 - Media,12.0,2.0,semestre2
6737,KMLTER-6842373770,2016-01-04,1207.0,7.0,Software,Solicitud,2 - Normal,2 - Media,8.0,5.0,semestre2
6738,KMLTER-6842470678,2016-04-10,727.0,46.0,Software,Solicitud,2 - Normal,2 - Media,8.0,2.0,semestre2
6739,KMLTER-6942396610,2016-01-27,1761.0,46.0,Software,Solicitud,2 - Normal,2 - Media,9.0,5.0,semestre2
6740,KMLTER-7042378607,2016-01-09,1380.0,6.0,Hardware,Solicitud,2 - Normal,2 - Media,4.0,1.0,semestre2
6741,KMLTER-7042392828,2016-01-23,952.0,38.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre2
6742,KMLTER-7042464328,2016-04-04,1282.0,3.0,Hardware,Solicitud,2 - Normal,2 - Media,8.0,5.0,semestre2
6743,KMLTER-7142531255,2016-06-10,1815.0,2.0,Hardware,Solicitud,2 - Normal,2 - Media,8.0,1.0,semestre2
6744,KMLTER-7142724516,2016-12-20,1571.0,15.0,Hardware,Solicitud,2 - Normal,2 - Media,6.0,3.0,semestre1
6745,KMLTER-7242688880,2016-11-14,428.0,8.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,5.0,semestre1
6746,KMLTER-7342429498,2016-02-29,1699.0,34.0,Software,Solicitud,2 - Normal,2 - Media,3.0,4.0,semestre2
6747,KMLTER-7342536030,2016-06-15,1963.0,20.0,Software,Solicitud,2 - Normal,2 - Media,3.0,2.0,semestre2
6748,KMLTER-7542560661,2016-07-09,1536.0,26.0,Software,Solicitud,2 - Normal,2 - Media,5.0,3.0,semestre1
6749,KMLTER-7542606336,2016-08-24,1063.0,23.0,Software,Solicitud,2 - Normal,2 - Media,5.0,5.0,semestre1
6750,KMLTER-7642699659,2016-11-25,1235.0,46.0,Software,Solicitud,2 - Normal,2 - Media,6.0,3.0,semestre1
6751,KMLTER-7742706696,2016-12-02,1859.0,26.0,Hardware,Solicitud,2 - Normal,2 - Media,12.0,5.0,semestre1
6752,KMLTER-7842677241,2016-11-03,1944.0,42.0,Software,Solicitud,2 - Normal,2 - Media,8.0,4.0,semestre1
6753,KMLTER-7942673483,2016-10-30,468.0,14.0,Software,Solicitud,2 - Normal,2 - Media,9.0,2.0,semestre1
6754,KMLTER-8042410467,2016-02-10,466.0,4.0,Software,Solicitud,2 - Normal,2 - Media,10.0,4.0,semestre2
6755,KMLTER-8242579599,2016-07-28,869.0,15.0,Software,Solicitud,2 - Normal,2 - Media,2.0,5.0,semestre1
6756,KMLTER-8242598440,2016-08-16,1884.0,4.0,Hardware,Solicitud,2 - Normal,2 - Media,8.0,1.0,semestre1
6757,KMLTER-8342393556,2016-01-24,205.0,45.0,Software,Solicitud,2 - Normal,2 - Media,3.0,5.0,semestre2
6758,KMLTER-8342494244,2016-05-04,1334.0,2.0,Software,Solicitud,2 - Normal,2 - Media,3.0,4.0,semestre2
6759,KMLTER-8342497370,2016-05-07,1867.0,3.0,Hardware,Solicitud,2 - Normal,2 - Media,6.0,1.0,semestre2
6760,KMLTER-8342529204,2016-06-08,360.0,22.0,Hardware,Solicitud,2 - Normal,2 - Media,8.0,3.0,semestre2
6761,KMLTER-8342628988,2016-09-15,1858.0,39.0,Software,Solicitud,2 - Normal,2 - Media,6.0,5.0,semestre1
6762,KMLTER-8342648133,2016-10-05,83.0,31.0,Hardware,Solicitud,2 - Normal,2 - Media,0.0,2.0,semestre1
6763,KMLTER-8442536220,2016-06-15,1482.0,42.0,Software,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre2
6764,KMLTER-8542522959,2016-06-01,75.0,19.0,Software,Solicitud,2 - Normal,2 - Media,7.0,3.0,semestre2
6765,KMLTER-8642648445,2016-10-05,1684.0,4.0,Software,Solicitud,2 - Normal,2 - Media,6.0,3.0,semestre1
6766,KMLTER-8842652977,2016-10-09,317.0,19.0,Software,Solicitud,2 - Normal,2 - Media,8.0,4.0,semestre1
6767,KMLTER-9142656800,2016-10-13,1240.0,28.0,Software,Solicitud,2 - Normal,2 - Media,11.0,4.0,semestre1
6768,KMLTER-9242396584,2016-01-27,1468.0,35.0,Software,Solicitud,2 - Normal,2 - Media,2.0,1.0,semestre2
6769,KMLTER-9242418124,2016-02-18,392.0,31.0,Software,Solicitud,2 - Normal,2 - Media,2.0,1.0,semestre2
6770,KMLTER-9242578287,2016-07-27,198.0,32.0,Software,Solicitud,2 - Normal,2 - Media,7.0,4.0,semestre1
6771,KMLTER-9342392872,2016-01-23,1997.0,28.0,Software,Solicitud,2 - Normal,2 - Media,5.0,3.0,semestre2
6772,KMLTER-9342439756,2016-03-10,625.0,37.0,Hardware,Solicitud,2 - Normal,2 - Media,6.0,3.0,semestre2
6773,KMLTER-9342561863,2016-07-10,1906.0,18.0,Hardware,Solicitud,2 - Normal,2 - Media,10.0,2.0,semestre1
6774,KMLTER-9442486444,2016-04-26,754.0,14.0,Software,Solicitud,2 - Normal,2 - Media,4.0,5.0,semestre2
6775,KMLTER-9642377738,2016-01-08,1883.0,27.0,Software,Solicitud,2 - Normal,2 - Media,6.0,4.0,semestre2
6776,KMLTER-9642710527,2016-12-06,642.0,5.0,Software,Solicitud,2 - Normal,2 - Media,6.0,4.0,semestre1
6777,KMLTER-9642715045,2016-12-11,984.0,10.0,Software,Solicitud,2 - Normal,2 - Media,6.0,2.0,semestre1
6778,KMLTER-9742619029,2016-09-06,362.0,40.0,Hardware,Solicitud,2 - Normal,2 - Media,3.0,5.0,semestre1
6779,KMLTER-9942557987,2016-07-06,1118.0,39.0,Software,Solicitud,2 - Normal,2 - Media,9.0,3.0,semestre1
6780,KMLTET-0642603776,2016-08-21,1457.0,7.0,Hardware,Solicitud,2 - Normal,2 - Media,4.0,1.0,semestre1
6781,KMLTET-2242408793,2016-02-08,999.0,37.0,Software,Solicitud,2 - Normal,2 - Media,2.0,1.0,semestre2
6782,KMLTET-2342634438,2016-09-21,1013.0,34.0,Hardware,Solicitud,2 - Normal,2 - Media,12.0,3.0,semestre1
6783,KMLTET-3342699584,2016-11-25,1398.0,5.0,Software,Solicitud,2 - Normal,2 - Media,3.0,5.0,semestre1
6784,KMLTET-4442440879,2016-03-11,917.0,18.0,Software,Solicitud,2 - Normal,2 - Media,4.0,4.0,semestre2
6785,KMLTET-6042497663,2016-05-07,36.0,26.0,Hardware,Solicitud,2 - Normal,2 - Media,2.0,5.0,semestre2
6786,KMLTET-6242505393,2016-05-15,839.0,33.0,Hardware,Solicitud,2 - Normal,2 - Media,0.0,2.0,semestre2
6787,KMLTET-7142576010,2016-07-25,151.0,30.0,Hardware,Solicitud,2 - Normal,2 - Media,4.0,5.0,semestre1
6788,KMLTET-9842489294,2016-04-29,549.0,22.0,Software,Solicitud,2 - Normal,2 - Media,5.0,5.0,semestre2
7115,KMREER-1642661581,2016-10-18,1288.0,5.0,Software,Problema,3 - Mayor,2 - Media,6.0,5.0,semestre1
7116,KMREER-3942630984,2016-09-17,878.0,49.0,Software,Problema,1 - Menor,2 - Media,9.0,4.0,semestre1
7117,KMREER-4742642114,2016-09-29,961.0,1.0,Software,Problema,3 - Mayor,2 - Media,7.0,3.0,semestre1
7118,KMREER-9342724387,2016-12-20,1478.0,3.0,Hardware,Problema,3 - Mayor,2 - Media,1.0,1.0,semestre1
7119,KMREET-0142443092,2016-03-14,579.0,10.0,Software,Problema,1 - Menor,2 - Media,1.0,4.0,semestre2
7120,KMREET-4242377961,2016-01-08,226.0,19.0,Software,Problema,3 - Mayor,2 - Media,2.0,3.0,semestre2
7138,KMRTER-1642452416,2016-03-23,1121.0,34.0,Software,Solicitud,3 - Mayor,2 - Media,6.0,4.0,semestre2
7139,KMRTER-3042699144,2016-11-25,1944.0,11.0,Hardware,Solicitud,1 - Menor,2 - Media,10.0,3.0,semestre1
7140,KMRTER-5542409833,2016-02-09,693.0,38.0,Software,Solicitud,3 - Mayor,2 - Media,4.0,5.0,semestre2
7141,KMRTER-5842699335,2016-11-25,643.0,43.0,Hardware,Solicitud,3 - Mayor,2 - Media,1.0,4.0,semestre1
7142,KMRTER-5942580301,2016-07-29,160.0,33.0,Hardware,Solicitud,3 - Mayor,2 - Media,9.0,1.0,semestre1
7143,KMRTER-9742511885,2016-05-21,808.0,28.0,Hardware,Solicitud,3 - Mayor,2 - Media,5.0,1.0,semestre2
7144,KMRTET-9942680635,2016-11-06,423.0,6.0,Software,Solicitud,3 - Mayor,2 - Media,9.0,3.0,semestre1
7166,KWLEER-0342557005,2016-07-06,400.0,20.0,Hardware,Problema,2 - Normal,1 - Baja,13.0,4.0,semestre1
7167,KWLEER-0342657292,2016-10-14,199.0,12.0,Hardware,Problema,2 - Normal,1 - Baja,13.0,5.0,semestre1
7168,KWLEER-0842590212,2016-08-08,261.0,32.0,Hardware,Problema,2 - Normal,1 - Baja,8.0,4.0,semestre1
7169,KWLEER-1042544951,2016-06-23,1745.0,39.0,Software,Problema,2 - Normal,1 - Baja,10.0,5.0,semestre2
7170,KWLEER-1142409935,2016-02-09,603.0,19.0,Hardware,Problema,2 - Normal,1 - Baja,6.0,2.0,semestre2
7171,KWLEER-1242487414,2016-04-27,641.0,4.0,Software,Problema,2 - Normal,1 - Baja,12.0,2.0,semestre2
7172,KWLEER-1342522635,2016-06-01,1123.0,46.0,Software,Problema,2 - Normal,1 - Baja,3.0,3.0,semestre2
7173,KWLEER-1442457101,2016-03-28,680.0,11.0,Software,Problema,2 - Normal,1 - Baja,4.0,3.0,semestre2
7174,KWLEER-1642622499,2016-09-09,879.0,24.0,Hardware,Problema,2 - Normal,1 - Baja,6.0,5.0,semestre1
7175,KWLEER-1842659175,2016-10-16,237.0,11.0,Hardware,Problema,2 - Normal,1 - Baja,4.0,4.0,semestre1
7176,KWLEER-2142384702,2016-01-15,1930.0,17.0,Software,Problema,2 - Normal,1 - Baja,1.0,5.0,semestre2
7177,KWLEER-2442710598,2016-12-06,1599.0,35.0,Hardware,Problema,2 - Normal,1 - Baja,14.0,1.0,semestre1
7178,KWLEER-2542657325,2016-10-14,1952.0,33.0,Hardware,Problema,2 - Normal,1 - Baja,15.0,4.0,semestre1
7179,KWLEER-3042478174,2016-04-18,1007.0,41.0,Software,Problema,2 - Normal,1 - Baja,10.0,4.0,semestre2
7180,KWLEER-3542492417,2016-05-02,781.0,34.0,Hardware,Problema,2 - Normal,1 - Baja,5.0,4.0,semestre2
7181,KWLEER-3642459146,2016-03-30,84.0,21.0,Hardware,Problema,2 - Normal,1 - Baja,6.0,1.0,semestre2
7182,KWLEER-3942596646,2016-08-14,1724.0,26.0,Software,Problema,2 - Normal,1 - Baja,9.0,1.0,semestre1
7183,KWLEER-4142522986,2016-06-01,1478.0,39.0,Hardware,Problema,2 - Normal,1 - Baja,15.0,3.0,semestre2
7184,KWLEER-4242632475,2016-09-19,627.0,4.0,Software,Problema,2 - Normal,1 - Baja,2.0,3.0,semestre1
7185,KWLEER-4342416418,2016-02-16,761.0,4.0,Hardware,Problema,2 - Normal,1 - Baja,13.0,4.0,semestre2
7186,KWLEER-4742662342,2016-10-19,144.0,33.0,Software,Problema,2 - Normal,1 - Baja,7.0,5.0,semestre1
7187,KWLEER-5142489858,2016-04-29,545.0,18.0,Software,Problema,2 - Normal,1 - Baja,1.0,4.0,semestre2
7188,KWLEER-5442380902,2016-01-11,30.0,19.0,Software,Problema,2 - Normal,1 - Baja,4.0,1.0,semestre2
7189,KWLEER-5742484229,2016-04-24,1032.0,12.0,Hardware,Problema,2 - Normal,1 - Baja,7.0,1.0,semestre2
7190,KWLEER-5742492693,2016-05-02,889.0,16.0,Hardware,Problema,2 - Normal,1 - Baja,7.0,5.0,semestre2
7191,KWLEER-5742573256,2016-07-22,785.0,32.0,Hardware,Problema,2 - Normal,1 - Baja,8.0,3.0,semestre1
7192,KWLEER-6142540362,2016-06-19,1136.0,43.0,Software,Problema,2 - Normal,1 - Baja,1.0,1.0,semestre2
7193,KWLEER-6242416797,2016-02-16,1579.0,27.0,Software,Problema,2 - Normal,1 - Baja,2.0,4.0,semestre2
7194,KWLEER-6242578008,2016-07-27,1020.0,40.0,Hardware,Problema,2 - Normal,1 - Baja,12.0,2.0,semestre1
7195,KWLEER-6342435377,2016-03-06,1577.0,33.0,Software,Problema,2 - Normal,1 - Baja,3.0,5.0,semestre2
7196,KWLEER-6342484999,2016-04-24,899.0,39.0,Hardware,Problema,2 - Normal,1 - Baja,13.0,5.0,semestre2
7197,KWLEER-6442371376,2016-01-02,607.0,23.0,Software,Problema,2 - Normal,1 - Baja,4.0,5.0,semestre2
7198,KWLEER-7042371356,2016-01-02,1085.0,43.0,Software,Problema,2 - Normal,1 - Baja,0.0,3.0,semestre2
7199,KWLEER-8142717394,2016-12-13,339.0,43.0,Software,Problema,2 - Normal,1 - Baja,1.0,5.0,semestre1
7200,KWLEER-8342492805,2016-05-02,1930.0,28.0,Software,Problema,2 - Normal,1 - Baja,3.0,5.0,semestre2
7201,KWLEER-9442393113,2016-01-24,1901.0,21.0,Software,Problema,2 - Normal,1 - Baja,4.0,4.0,semestre2
7202,KWLEER-9442637121,2016-09-24,1282.0,31.0,Software,Problema,2 - Normal,1 - Baja,4.0,4.0,semestre1
7203,KWLEER-9542618044,2016-09-05,1724.0,30.0,Hardware,Problema,2 - Normal,1 - Baja,15.0,3.0,semestre1
7204,KWLEER-9642405860,2016-02-05,676.0,38.0,Hardware,Problema,2 - Normal,1 - Baja,16.0,2.0,semestre2
7205,KWLEER-9642683182,2016-11-09,1938.0,11.0,Software,Problema,2 - Normal,1 - Baja,6.0,4.0,semestre1
7206,KWLEET-6342521422,2016-05-31,862.0,24.0,Software,Problema,2 - Normal,1 - Baja,3.0,4.0,semestre2
7314,KWLTER-0142572552,2016-07-21,985.0,45.0,Hardware,Solicitud,2 - Normal,1 - Baja,11.0,1.0,semestre1
7315,KWLTER-0242371890,2016-01-02,1829.0,28.0,Software,Solicitud,2 - Normal,1 - Baja,12.0,4.0,semestre2
7316,KWLTER-0242664235,2016-10-21,1093.0,42.0,Hardware,Solicitud,2 - Normal,1 - Baja,12.0,4.0,semestre1
7317,KWLTER-0242715454,2016-12-11,1795.0,24.0,Hardware,Solicitud,2 - Normal,1 - Baja,12.0,5.0,semestre1
7318,KWLTER-0342440407,2016-03-11,1310.0,4.0,Hardware,Solicitud,2 - Normal,1 - Baja,4.0,3.0,semestre2
7319,KWLTER-0542637398,2016-09-24,1999.0,43.0,Software,Solicitud,2 - Normal,1 - Baja,5.0,4.0,semestre1
7320,KWLTER-0742710089,2016-12-06,348.0,30.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,5.0,semestre1
7321,KWLTER-0842443473,2016-03-14,1647.0,24.0,Software,Solicitud,2 - Normal,1 - Baja,8.0,5.0,semestre2
7322,KWLTER-0842510927,2016-05-20,152.0,39.0,Hardware,Solicitud,2 - Normal,1 - Baja,1.0,2.0,semestre2
7323,KWLTER-0942414998,2016-02-14,599.0,49.0,Hardware,Solicitud,2 - Normal,1 - Baja,13.0,3.0,semestre2
7324,KWLTER-0942584442,2016-08-02,1324.0,44.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,4.0,semestre1
7325,KWLTER-0942732237,2016-12-28,603.0,32.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,4.0,semestre1
7326,KWLTER-1042570175,2016-07-19,1747.0,1.0,Hardware,Solicitud,2 - Normal,1 - Baja,8.0,5.0,semestre1
7327,KWLTER-1142487559,2016-04-27,935.0,15.0,Hardware,Solicitud,2 - Normal,1 - Baja,11.0,3.0,semestre2
7328,KWLTER-1242420568,2016-02-20,56.0,5.0,Software,Solicitud,4 - Crítico,1 - Baja,1.0,3.0,semestre2
7329,KWLTER-1242675619,2016-11-01,761.0,6.0,Software,Solicitud,2 - Normal,1 - Baja,12.0,1.0,semestre1
7330,KWLTER-1342433312,2016-03-04,1551.0,33.0,Software,Solicitud,4 - Crítico,1 - Baja,9.0,3.0,semestre2
7331,KWLTER-1342444125,2016-03-15,1282.0,11.0,Software,Solicitud,2 - Normal,1 - Baja,13.0,2.0,semestre2
7332,KWLTER-1342681731,2016-11-07,203.0,17.0,Hardware,Solicitud,2 - Normal,1 - Baja,13.0,5.0,semestre1
7333,KWLTER-1542388690,2016-01-19,1259.0,16.0,Hardware,Solicitud,2 - Normal,1 - Baja,10.0,4.0,semestre2
7334,KWLTER-1642516248,2016-05-26,1294.0,32.0,Software,Solicitud,2 - Normal,1 - Baja,6.0,5.0,semestre2
7335,KWLTER-1742552609,2016-07-01,70.0,36.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,3.0,semestre2
7336,KWLTER-1842646963,2016-10-03,456.0,19.0,Hardware,Solicitud,2 - Normal,1 - Baja,3.0,3.0,semestre1
7337,KWLTER-2042403341,2016-02-03,1524.0,23.0,Hardware,Solicitud,2 - Normal,1 - Baja,13.0,3.0,semestre2
7338,KWLTER-2042625460,2016-09-12,1376.0,14.0,Hardware,Solicitud,2 - Normal,1 - Baja,4.0,4.0,semestre1
7339,KWLTER-2142570847,2016-07-19,374.0,38.0,Software,Solicitud,2 - Normal,1 - Baja,11.0,4.0,semestre1
7340,KWLTER-2242536003,2016-06-15,770.0,40.0,Software,Solicitud,2 - Normal,1 - Baja,12.0,3.0,semestre2
7341,KWLTER-2242674367,2016-10-31,1206.0,3.0,Hardware,Solicitud,2 - Normal,1 - Baja,4.0,4.0,semestre1
7342,KWLTER-2342452969,2016-03-23,1476.0,29.0,Software,Solicitud,2 - Normal,1 - Baja,3.0,4.0,semestre2
7343,KWLTER-2442382896,2016-01-13,1929.0,38.0,Hardware,Solicitud,2 - Normal,1 - Baja,14.0,3.0,semestre2
7344,KWLTER-2542670173,2016-10-27,797.0,41.0,Software,Solicitud,2 - Normal,1 - Baja,15.0,3.0,semestre1
7345,KWLTER-2642429071,2016-02-29,647.0,40.0,Hardware,Solicitud,2 - Normal,1 - Baja,0.0,4.0,semestre2
7346,KWLTER-2642467157,2016-04-07,1395.0,1.0,Hardware,Solicitud,2 - Normal,1 - Baja,16.0,4.0,semestre2
7347,KWLTER-2742475442,2016-04-15,1404.0,14.0,Hardware,Solicitud,2 - Normal,1 - Baja,11.0,3.0,semestre2
7348,KWLTER-2742477009,2016-04-17,1700.0,20.0,Hardware,Solicitud,2 - Normal,1 - Baja,0.0,1.0,semestre2
7349,KWLTER-2842660283,2016-10-17,1408.0,32.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,5.0,semestre1
7350,KWLTER-2942455926,2016-03-26,1392.0,49.0,Hardware,Solicitud,2 - Normal,1 - Baja,16.0,5.0,semestre2
7351,KWLTER-2942695051,2016-11-21,1075.0,20.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,4.0,semestre1
7352,KWLTER-3142645477,2016-10-02,27.0,24.0,Software,Solicitud,2 - Normal,1 - Baja,11.0,5.0,semestre1
7353,KWLTER-3242511548,2016-05-21,1574.0,25.0,Software,Solicitud,2 - Normal,1 - Baja,12.0,4.0,semestre2
7354,KWLTER-3242694763,2016-11-20,676.0,47.0,Hardware,Solicitud,2 - Normal,1 - Baja,12.0,3.0,semestre1
7355,KWLTER-3342461787,2016-04-01,718.0,27.0,Software,Solicitud,2 - Normal,1 - Baja,3.0,4.0,semestre2
7356,KWLTER-3442477104,2016-04-17,1650.0,21.0,Software,Solicitud,2 - Normal,1 - Baja,4.0,1.0,semestre2
7357,KWLTER-3542625413,2016-09-12,1191.0,34.0,Software,Solicitud,2 - Normal,1 - Baja,5.0,3.0,semestre1
7358,KWLTER-3542657171,2016-10-14,1757.0,41.0,Software,Solicitud,2 - Normal,1 - Baja,5.0,5.0,semestre1
7359,KWLTER-3842562537,2016-07-11,1403.0,25.0,Software,Solicitud,2 - Normal,1 - Baja,8.0,1.0,semestre1
7360,KWLTER-3942505586,2016-05-15,1438.0,5.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,3.0,semestre2
7361,KWLTER-4142517204,2016-05-27,1080.0,42.0,Hardware,Solicitud,2 - Normal,1 - Baja,11.0,5.0,semestre2
7362,KWLTER-4142675085,2016-11-01,1898.0,40.0,Software,Solicitud,2 - Normal,1 - Baja,11.0,4.0,semestre1
7363,KWLTER-4342695596,2016-11-21,79.0,45.0,Software,Solicitud,2 - Normal,1 - Baja,3.0,5.0,semestre1
7364,KWLTER-4442508759,2016-05-18,1945.0,17.0,Software,Solicitud,2 - Normal,1 - Baja,4.0,4.0,semestre2
7365,KWLTER-4442564081,2016-07-13,1798.0,40.0,Hardware,Solicitud,2 - Normal,1 - Baja,6.0,3.0,semestre1
7366,KWLTER-4442605741,2016-08-23,1264.0,17.0,Software,Solicitud,2 - Normal,1 - Baja,4.0,3.0,semestre1
7367,KWLTER-4542392099,2016-01-23,1759.0,40.0,Software,Solicitud,2 - Normal,1 - Baja,5.0,5.0,semestre2
7368,KWLTER-4542556344,2016-07-05,1904.0,33.0,Software,Solicitud,2 - Normal,1 - Baja,15.0,2.0,semestre1
7369,KWLTER-4542600607,2016-08-18,470.0,36.0,Software,Solicitud,2 - Normal,1 - Baja,5.0,4.0,semestre1
7370,KWLTER-4542709119,2016-12-05,1251.0,41.0,Software,Solicitud,2 - Normal,1 - Baja,15.0,3.0,semestre1
7371,KWLTER-4642422957,2016-02-22,175.0,9.0,Software,Solicitud,2 - Normal,1 - Baja,6.0,3.0,semestre2
7372,KWLTER-4642467353,2016-04-07,165.0,3.0,Hardware,Solicitud,2 - Normal,1 - Baja,7.0,1.0,semestre2
7373,KWLTER-4742374853,2016-01-05,205.0,8.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,4.0,semestre2
7374,KWLTER-4742420882,2016-02-20,1798.0,28.0,Hardware,Solicitud,2 - Normal,1 - Baja,15.0,4.0,semestre2
7375,KWLTER-4742440089,2016-03-11,1118.0,10.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,3.0,semestre2
7376,KWLTER-4742452381,2016-03-23,1508.0,3.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,1.0,semestre2
7377,KWLTER-4742578436,2016-07-27,1603.0,14.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,3.0,semestre1
7378,KWLTER-4742631807,2016-09-18,630.0,48.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,4.0,semestre1
7380,KWLTER-5242442868,2016-03-13,1696.0,18.0,Hardware,Solicitud,2 - Normal,1 - Baja,14.0,4.0,semestre2
7381,KWLTER-5342447749,2016-03-18,694.0,17.0,Hardware,Solicitud,2 - Normal,1 - Baja,13.0,3.0,semestre2
7382,KWLTER-5342633618,2016-09-20,691.0,36.0,Software,Solicitud,2 - Normal,1 - Baja,3.0,3.0,semestre1
7383,KWLTER-5342669767,2016-10-26,1236.0,17.0,Software,Solicitud,2 - Normal,1 - Baja,3.0,3.0,semestre1
7384,KWLTER-5742609159,2016-08-27,1095.0,1.0,Software,Solicitud,2 - Normal,1 - Baja,7.0,5.0,semestre1
7385,KWLTER-5742714836,2016-12-10,1503.0,18.0,Hardware,Solicitud,2 - Normal,1 - Baja,16.0,4.0,semestre1
7386,KWLTER-5842649694,2016-10-06,1929.0,26.0,Software,Solicitud,2 - Normal,1 - Baja,8.0,5.0,semestre1
7387,KWLTER-5842680212,2016-11-06,591.0,32.0,Software,Solicitud,2 - Normal,1 - Baja,16.0,5.0,semestre1
7388,KWLTER-5842700617,2016-11-26,591.0,26.0,Software,Solicitud,2 - Normal,1 - Baja,8.0,4.0,semestre1
7389,KWLTER-5942424251,2016-02-24,1065.0,22.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,4.0,semestre2
7390,KWLTER-5942612616,2016-08-30,181.0,6.0,Hardware,Solicitud,2 - Normal,1 - Baja,1.0,3.0,semestre1
7391,KWLTER-5942625880,2016-09-12,298.0,28.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,4.0,semestre1
7392,KWLTER-5942669239,2016-10-26,603.0,32.0,Software,Solicitud,2 - Normal,1 - Baja,9.0,5.0,semestre1
7393,KWLTER-6042581477,2016-07-30,797.0,34.0,Hardware,Solicitud,2 - Normal,1 - Baja,10.0,4.0,semestre1
7394,KWLTER-6042647216,2016-10-04,101.0,22.0,Software,Solicitud,2 - Normal,1 - Baja,14.0,5.0,semestre1
7395,KWLTER-6142398213,2016-01-29,1441.0,22.0,Hardware,Solicitud,2 - Normal,1 - Baja,4.0,5.0,semestre2
7396,KWLTER-6242681563,2016-11-07,1656.0,15.0,Hardware,Solicitud,2 - Normal,1 - Baja,12.0,5.0,semestre1
7397,KWLTER-6342412170,2016-02-12,337.0,21.0,Software,Solicitud,2 - Normal,1 - Baja,3.0,5.0,semestre2
7398,KWLTER-6342455311,2016-03-26,331.0,43.0,Software,Solicitud,2 - Normal,1 - Baja,3.0,5.0,semestre2
7399,KWLTER-6342560597,2016-07-09,1079.0,25.0,Software,Solicitud,2 - Normal,1 - Baja,13.0,2.0,semestre1
7400,KWLTER-6442444280,2016-03-15,818.0,2.0,Software,Solicitud,2 - Normal,1 - Baja,4.0,3.0,semestre2
7401,KWLTER-6442541568,2016-06-20,1356.0,5.0,Hardware,Solicitud,2 - Normal,1 - Baja,14.0,5.0,semestre2
7402,KWLTER-6442637537,2016-09-24,43.0,15.0,Hardware,Solicitud,2 - Normal,1 - Baja,14.0,5.0,semestre1
